1462224200948,null,0,D202B31CD2C3,12.5,-1148,-86,62
1462224200995,null,0,D202B31CD2C3,12.5,-1145,-90,62
1462224201093,null,0,D202B31CD2C3,12.5,-1144,-82,59
1462224201141,null,0,D202B31CD2C3,12.5,-1145,-92,65
1462224201239,null,0,D202B31CD2C3,12.5,-1146,-89,63
1462224201348,null,0,D202B31CD2C3,12.5,-1143,-86,57
1462224201393,null,0,D202B31CD2C3,12.5,-1146,-89,56
1462224201492,null,0,D202B31CD2C3,12.5,-1144,-97,65
1462224201596,null,0,D202B31CD2C3,12.5,-1140,-95,49
1462224201654,null,0,D202B31CD2C3,12.5,-1145,-89,66
1462224201726,null,0,D202B31CD2C3,12.5,-1139,-88,57
1462224201775,null,0,D202B31CD2C3,12.5,-1146,-87,55
1462224201873,null,0,D202B31CD2C3,12.5,-1149,-89,61
1462224201971,null,0,D202B31CD2C3,12.5,-1144,-90,52
1462224202021,null,0,D202B31CD2C3,12.5,-1151,-83,52
1462224202118,null,0,D202B31CD2C3,12.5,-1146,-86,56
1462224202180,null,0,D202B31CD2C3,12.5,-1147,-93,57
1462224202263,null,0,D202B31CD2C3,12.5,-1145,-98,46
1462224202360,null,0,D202B31CD2C3,12.5,-1148,-88,60
1462224202409,null,0,D202B31CD2C3,12.5,-1139,-85,55
1462224202508,null,0,D202B31CD2C3,12.5,-1155,-84,59
1462224202608,null,0,D202B31CD2C3,12.5,-1148,-86,69
1462224202660,null,0,D202B31CD2C3,12.5,-1147,-79,57
1462224202750,null,0,D202B31CD2C3,12.5,-1144,-85,61
1462224202800,null,0,D202B31CD2C3,12.5,-1147,-82,63
1462224202897,null,0,D202B31CD2C3,12.5,-1145,-97,47
1462224202999,null,0,D202B31CD2C3,12.5,-1154,-73,66
1462224203054,null,0,D202B31CD2C3,12.5,-1146,-78,65
1462224203148,null,0,D202B31CD2C3,12.5,-1149,-86,70
1462224203287,null,0,D202B31CD2C3,12.5,-1148,-86,66
1462224203385,null,0,D202B31CD2C3,12.5,-1142,-79,71
1462224203437,null,0,D202B31CD2C3,12.5,-1143,-79,75
1462224203533,null,0,D202B31CD2C3,12.5,-1145,-77,70
1462224203639,null,0,D202B31CD2C3,12.5,-1146,-72,72
1462224203683,null,0,D202B31CD2C3,12.5,-1151,-67,70
1462224203777,null,0,D202B31CD2C3,12.5,-1146,-80,67
1462224203834,null,0,D202B31CD2C3,12.5,-1151,-73,85
1462224203929,null,0,D202B31CD2C3,12.5,-1148,-75,75
1462224204023,null,0,D202B31CD2C3,12.5,-1145,-75,81
1462224204082,null,0,D202B31CD2C3,12.5,-1145,-75,81
1462224204169,null,0,D202B31CD2C3,12.5,-1144,-75,78
1462224204264,null,0,D202B31CD2C3,12.5,-1145,-70,95
1462224204314,null,0,D202B31CD2C3,12.5,-1139,-74,80
1462224204457,null,0,D202B31CD2C3,12.5,-1152,-67,101
1462224204457,null,0,D202B31CD2C3,12.5,-1145,-59,95
1462224204555,null,0,D202B31CD2C3,12.5,-1150,-66,93
1462224204652,null,0,D202B31CD2C3,12.5,-1150,-61,101
1462224204702,null,0,D202B31CD2C3,12.5,-1148,-62,93
1462224204800,null,0,D202B31CD2C3,12.5,-1146,-61,89
1462224204917,null,0,D202B31CD2C3,12.5,-1153,-63,99
1462224204963,null,0,D202B31CD2C3,12.5,-1144,-58,96
1462224205053,null,0,D202B31CD2C3,12.5,-1148,-63,102
1462224205101,null,0,D202B31CD2C3,12.5,-1139,-56,95
1462224205213,null,0,D202B31CD2C3,12.5,-1153,-58,101
1462224205285,null,0,D202B31CD2C3,12.5,-1145,-54,96
1462224205334,null,0,D202B31CD2C3,12.5,-1151,-50,98
1462224205481,null,0,D202B31CD2C3,12.5,-1149,-41,103
1462224205541,null,0,D202B31CD2C3,12.5,-1147,-40,98
1462224205586,null,0,D202B31CD2C3,12.5,-1153,-46,106
1462224205676,null,0,D202B31CD2C3,12.5,-1141,-34,92
1462224205724,null,0,D202B31CD2C3,12.5,-1155,-36,103
1462224205822,null,0,D202B31CD2C3,12.5,-1149,-19,102
1462224205921,null,0,D202B31CD2C3,12.5,-1153,-20,109
1462224205968,null,0,D202B31CD2C3,12.5,-1151,-13,126
1462224206066,null,0,D202B31CD2C3,12.5,-1151,-12,121
1462224206213,null,0,D202B31CD2C3,12.5,-1155,-6,113
1462224206313,null,0,D202B31CD2C3,12.5,-1156,-13,99
1462224206383,null,0,D202B31CD2C3,12.5,-1160,-14,101
1462224206470,null,0,D202B31CD2C3,12.5,-1167,-11,104
1462224206562,null,0,D202B31CD2C3,12.5,-1159,-2,96
1462224206622,null,0,D202B31CD2C3,12.5,-1165,-9,87
1462224206712,null,0,D202B31CD2C3,12.5,-1162,-2,90
1462224206754,null,0,D202B31CD2C3,12.5,-1149,5,86
1462224206845,null,0,D202B31CD2C3,12.5,-1158,2,82
1462224206944,null,0,D202B31CD2C3,12.5,-1143,0,76
1462224206992,null,0,D202B31CD2C3,12.5,-1159,-15,64
1462224207110,null,0,D202B31CD2C3,12.5,-1150,-16,73
1462224207196,null,0,D202B31CD2C3,12.5,-1159,-12,73
1462224207242,null,0,D202B31CD2C3,12.5,-1156,-9,79
1462224207333,null,0,D202B31CD2C3,12.5,-1177,6,84
1462224207382,null,0,D202B31CD2C3,12.5,-1160,-6,106
1462224207480,null,0,D202B31CD2C3,12.5,-1156,-8,105
1462224207588,null,0,D202B31CD2C3,12.5,-1153,3,112
1462224207635,null,0,D202B31CD2C3,12.5,-1147,4,120
1462224207728,null,0,D202B31CD2C3,12.5,-1150,-2,130
1462224207823,null,0,D202B31CD2C3,12.5,-1151,12,136
1462224207873,null,0,D202B31CD2C3,12.5,-1152,12,134
1462224207972,null,0,D202B31CD2C3,12.5,-1165,4,131
1462224208026,null,0,D202B31CD2C3,12.5,-1162,9,112
1462224208138,null,0,D202B31CD2C3,12.5,-1159,-4,115
1462224208220,null,0,D202B31CD2C3,12.5,-1159,4,101
1462224208263,null,0,D202B31CD2C3,12.5,-1159,8,99
1462224208356,null,0,D202B31CD2C3,12.5,-1155,0,86
1462224208454,null,0,D202B31CD2C3,12.5,-1161,-4,90
1462224208503,null,0,D202B31CD2C3,12.5,-1153,0,93
1462224208600,null,0,D202B31CD2C3,12.5,-1160,-7,101
1462224208652,null,0,D202B31CD2C3,12.5,-1148,0,97
1462224208749,null,0,D202B31CD2C3,12.5,-1155,-1,117
1462224208847,null,0,D202B31CD2C3,12.5,-1155,-6,118
1462224208895,null,0,D202B31CD2C3,12.5,-1154,3,116
1462224208997,null,0,D202B31CD2C3,12.5,-1156,-1,117
1462224209143,null,0,D202B31CD2C3,12.5,-1159,2,100
1462224209240,null,0,D202B31CD2C3,12.5,-1155,-16,93
1462224209287,null,0,D202B31CD2C3,12.5,-1151,-2,88
1462224209381,null,0,D202B31CD2C3,12.5,-1157,0,99
1462224209480,null,0,D202B31CD2C3,12.5,-1155,-7,98
1462224209540,null,0,D202B31CD2C3,12.5,-1156,-2,98
1462224209648,null,0,D202B31CD2C3,12.5,-1153,-6,97
1462224209725,null,0,D202B31CD2C3,12.5,-1154,-8,98
1462224209770,null,0,D202B31CD2C3,12.5,-1158,-8,102
1462224209868,null,0,D202B31CD2C3,12.5,-1155,-9,99
1462224209917,null,0,D202B31CD2C3,12.5,-1156,-2,94
1462224210016,null,0,D202B31CD2C3,12.5,-1159,0,101
1462224210122,null,0,D202B31CD2C3,12.5,-1156,-2,96
1462224210179,null,0,D202B31CD2C3,12.5,-1151,-7,84
1462224210262,null,0,D202B31CD2C3,12.5,-1158,4,93
1462224210306,null,0,D202B31CD2C3,12.5,-1155,-12,96
1462224210405,null,0,D202B31CD2C3,12.5,-1156,-8,98
1462224210502,null,0,D202B31CD2C3,12.5,-1160,-8,94
1462224210550,null,0,D202B31CD2C3,12.5,-1157,-10,88
1462224210649,null,0,D202B31CD2C3,12.5,-1153,-10,89
1462224210745,null,0,D202B31CD2C3,12.5,-1153,-18,96
1462224210797,null,0,D202B31CD2C3,12.5,-1146,-18,88
1462224210895,null,0,D202B31CD2C3,12.5,-1166,-19,98
1462224210944,null,0,D202B31CD2C3,12.5,-1150,-9,96
1462224211041,null,0,D202B31CD2C3,12.5,-1148,-17,87
1462224211140,null,0,D202B31CD2C3,12.5,-1159,-18,108
1462224211189,null,0,D202B31CD2C3,12.5,-1156,-6,103
1462224211284,null,0,D202B31CD2C3,12.5,-1153,-8,100
1462224211391,null,0,D202B31CD2C3,12.5,-1155,-13,100
1462224211432,null,0,D202B31CD2C3,12.5,-1154,-10,106
1462224211530,null,0,D202B31CD2C3,12.5,-1155,0,100
1462224211578,null,0,D202B31CD2C3,12.5,-1155,-10,98
1462224211675,null,0,D202B31CD2C3,12.5,-1151,-4,107
1462224211774,null,0,D202B31CD2C3,12.5,-1155,-9,115
1462224211821,null,0,D202B31CD2C3,12.5,-1153,-7,106
1462224211919,null,0,D202B31CD2C3,12.5,-1156,-1,109
1462224212066,null,0,D202B31CD2C3,12.5,-1157,-11,101
1462224212164,null,0,D202B31CD2C3,12.5,-1153,-7,98
1462224212214,null,0,D202B31CD2C3,12.5,-1159,4,107
1462224212308,null,0,D202B31CD2C3,12.5,-1165,4,96
1462224212406,null,0,D202B31CD2C3,12.5,-1154,-9,103
1462224212457,null,0,D202B31CD2C3,12.5,-1162,-3,112
1462224212555,null,0,D202B31CD2C3,12.5,-1149,7,112
1462224212657,null,0,D202B31CD2C3,12.5,-1156,-5,111
1462224212698,null,0,D202B31CD2C3,12.5,-1156,2,114
1462224212795,null,0,D202B31CD2C3,12.5,-1151,1,110
1462224212844,null,0,D202B31CD2C3,12.5,-1153,6,107
1462224212942,null,0,D202B31CD2C3,12.5,-1157,-10,100
1462224213041,null,0,D202B31CD2C3,12.5,-1172,20,103
1462224213090,null,0,D202B31CD2C3,12.5,-1154,1,105
1462224213187,null,0,D202B31CD2C3,12.5,-1155,4,102
1462224213332,null,0,D202B31CD2C3,12.5,-1163,3,108
1462224213430,null,0,D202B31CD2C3,12.5,-1157,7,105
1462224213479,null,0,D202B31CD2C3,12.5,-1159,7,111
1462224213579,null,0,D202B31CD2C3,12.5,-1157,15,110
1462224213675,null,0,D202B31CD2C3,12.5,-1163,1,105
1462224213725,null,0,D202B31CD2C3,12.5,-1178,21,110
1462224213819,null,0,D202B31CD2C3,12.5,-1159,19,114
1462224213873,null,0,D202B31CD2C3,12.5,-1158,22,122
1462224213970,null,0,D202B31CD2C3,12.5,-1162,32,114
1462224214064,null,0,D202B31CD2C3,12.5,-1161,24,124
1462224214114,null,0,D202B31CD2C3,12.5,-1161,24,120
1462224214213,null,0,D202B31CD2C3,12.5,-1157,19,110
1462224214307,null,0,D202B31CD2C3,12.5,-1158,20,111
1462224214360,null,0,D202B31CD2C3,12.5,-1156,10,110
1462224214455,null,0,D202B31CD2C3,12.5,-1162,28,110
1462224214504,null,0,D202B31CD2C3,12.5,-1160,18,123
1462224214601,null,0,D202B31CD2C3,12.5,-1152,19,118
1462224214699,null,0,D202B31CD2C3,12.5,-1157,24,120
1462224214746,null,0,D202B31CD2C3,12.5,-1158,11,126
1462224214843,null,0,D202B31CD2C3,12.5,-1158,17,117
1462224214942,null,0,D202B31CD2C3,12.5,-1158,13,115
1462224214989,null,0,D202B31CD2C3,12.5,-1155,8,120
1462224215090,null,0,D202B31CD2C3,12.5,-1157,17,116
1462224215136,null,0,D202B31CD2C3,12.5,-1166,9,117
1462224215239,null,0,D202B31CD2C3,12.5,-1154,4,109
1462224215330,null,0,D202B31CD2C3,12.5,-1153,5,111
1462224215380,null,0,D202B31CD2C3,12.5,-1157,6,117
1462224215480,null,0,D202B31CD2C3,12.5,-1161,10,111
1462224215577,null,0,D202B31CD2C3,12.5,-1154,9,108
1462224215625,null,0,D202B31CD2C3,12.5,-1161,7,121
1462224215723,null,0,D202B31CD2C3,12.5,-1155,11,108
1462224215770,null,0,D202B31CD2C3,12.5,-1156,14,121
1462224215868,null,0,D202B31CD2C3,12.5,-1166,21,120
1462224215965,null,0,D202B31CD2C3,12.5,-1149,0,104
1462224216016,null,0,D202B31CD2C3,12.5,-1159,13,123
1462224216114,null,0,D202B31CD2C3,12.5,-1151,16,115
1462224216160,null,0,D202B31CD2C3,12.5,-1161,8,120
1462224216262,null,0,D202B31CD2C3,12.5,-1157,8,119
1462224216356,null,0,D202B31CD2C3,12.5,-1156,8,118
1462224216407,null,0,D202B31CD2C3,12.5,-1162,7,111
1462224216501,null,0,D202B31CD2C3,12.5,-1160,-3,111
1462224216600,null,0,D202B31CD2C3,12.5,-1176,18,120
1462224216648,null,0,D202B31CD2C3,12.5,-1163,16,126
1462224216745,null,0,D202B31CD2C3,12.5,-1150,28,118
1462224216791,null,0,D202B31CD2C3,12.5,-1162,28,120
1462224216888,null,0,D202B31CD2C3,12.5,-1160,7,134
1462224216986,null,0,D202B31CD2C3,12.5,-1157,9,113
1462224217036,null,0,D202B31CD2C3,12.5,-1163,-1,102
1462224217141,null,0,D202B31CD2C3,12.5,-1149,1,84
1462224217230,null,0,D202B31CD2C3,12.5,-1151,-13,105
1462224217278,null,0,D202B31CD2C3,12.5,-1132,-57,91
1462224217376,null,0,D202B31CD2C3,12.5,-1161,-65,95
1462224217426,null,0,D202B31CD2C3,12.5,-1117,-90,84
1462224217537,null,0,D202B31CD2C3,12.5,-1151,-92,88
1462224217631,null,0,D202B31CD2C3,12.5,-1144,-75,95
1462224217689,null,0,D202B31CD2C3,12.5,-1139,-106,95
1462224217765,null,0,D202B31CD2C3,12.5,-1132,-89,89
1462224217865,null,0,D202B31CD2C3,12.5,-1128,-116,87
1462224217912,null,0,D202B31CD2C3,12.5,-1159,-119,97
1462224218010,null,0,D202B31CD2C3,12.5,-1156,-110,78
1462224218060,null,0,D202B31CD2C3,12.5,-1139,-88,86
1462224218156,null,0,D202B31CD2C3,12.5,-1135,-114,79
1462224218262,null,0,D202B31CD2C3,12.5,-1138,-112,86
1462224218311,null,0,D202B31CD2C3,12.5,-1147,-120,89
1462224218399,null,0,D202B31CD2C3,12.5,-1139,-111,91
1462224218546,null,0,D202B31CD2C3,12.5,-1143,-99,97
1462224218658,null,0,D202B31CD2C3,12.5,-1141,-117,84
1462224218703,null,0,D202B31CD2C3,12.5,-1145,-106,94
1462224218806,null,0,D202B31CD2C3,12.5,-1140,-104,98
1462224218886,null,0,D202B31CD2C3,12.5,-1164,-37,117
1462224218936,null,0,D202B31CD2C3,12.5,-1133,-74,117
1462224219033,null,0,D202B31CD2C3,12.5,-1143,-76,119
1462224219082,null,0,D202B31CD2C3,12.5,-1138,-73,121
1462224219189,null,0,D202B31CD2C3,12.5,-1147,-86,113
1462224219300,null,0,D202B31CD2C3,12.5,-1145,-84,110
1462224219335,null,0,D202B31CD2C3,12.5,-1130,-78,94
1462224219423,null,0,D202B31CD2C3,12.5,-1151,-83,109
1462224219521,null,0,D202B31CD2C3,12.5,-1137,-104,107
1462224219572,null,0,D202B31CD2C3,12.5,-1151,-66,102
1462224219679,null,0,D202B31CD2C3,12.5,-1151,-70,124
1462224219737,null,0,D202B31CD2C3,12.5,-1122,-86,114
1462224219818,null,0,D202B31CD2C3,12.5,-1155,-75,115
1462224219911,null,0,D202B31CD2C3,12.5,-1130,-67,121
1462224219960,null,0,D202B31CD2C3,12.5,-1158,-83,126
1462224220059,null,0,D202B31CD2C3,12.5,-1127,-48,119
1462224220162,null,0,D202B31CD2C3,12.5,-1156,-79,129
1462224220222,null,0,D202B31CD2C3,12.5,-1137,-59,104
1462224220303,null,0,D202B31CD2C3,12.5,-1147,-68,122
1462224220349,null,0,D202B31CD2C3,12.5,-1146,-61,123
1462224220446,null,0,D202B31CD2C3,12.5,-1140,-65,123
1462224220547,null,0,D202B31CD2C3,12.5,-1151,-65,120
1462224220602,null,0,D202B31CD2C3,12.5,-1144,-69,122
1462224220690,null,0,D202B31CD2C3,12.5,-1164,-16,117
1462224220792,null,0,D202B31CD2C3,12.5,-1144,-79,121
1462224220836,null,0,D202B31CD2C3,12.5,-1153,-49,115
1462224220934,null,0,D202B31CD2C3,12.5,-1140,-72,104
1462224220983,null,0,D202B31CD2C3,12.5,-1145,-57,116
1462224221087,null,0,D202B31CD2C3,12.5,-1153,-46,116
1462224221184,null,0,D202B31CD2C3,12.5,-1143,-70,106
1462224221238,null,0,D202B31CD2C3,12.5,-1136,-52,107
1462224221324,null,0,D202B31CD2C3,12.5,-1161,-79,113
1462224221472,null,0,D202B31CD2C3,12.5,-1148,-27,106
1462224221568,null,0,D202B31CD2C3,12.5,-1145,-81,103
1462224221619,null,0,D202B31CD2C3,12.5,-1152,-27,107
1462224221722,null,0,D202B31CD2C3,12.5,-1152,-65,106
1462224221821,null,0,D202B31CD2C3,12.5,-1144,-60,99
1462224221862,null,0,D202B31CD2C3,12.5,-1136,-98,71
1462224221958,null,0,D202B31CD2C3,12.5,-1152,-112,67
1462224222007,null,0,D202B31CD2C3,12.5,-1158,-106,45
1462224222105,null,0,D202B31CD2C3,12.5,-1154,-110,45
1462224222202,null,0,D202B31CD2C3,12.5,-1134,-75,38
1462224222250,null,0,D202B31CD2C3,12.5,-1127,-86,52
1462224222351,null,0,D202B31CD2C3,12.5,-1138,-81,58
1462224222456,null,0,D202B31CD2C3,12.5,-1140,-79,54
1462224222514,null,0,D202B31CD2C3,12.5,-1145,-98,77
1462224222606,null,0,D202B31CD2C3,12.5,-1141,-100,53
1462224222646,null,0,D202B31CD2C3,12.5,-1151,-93,59
1462224222795,null,0,D202B31CD2C3,12.5,-1151,-97,49
1462224222838,null,0,D202B31CD2C3,12.5,-1139,-89,28
1462224222886,null,0,D202B31CD2C3,12.5,-1140,-101,30
1462224222985,null,0,D202B31CD2C3,12.5,-1144,-106,30
1462224223090,null,0,D202B31CD2C3,12.5,-1139,-102,43
1462224223139,null,0,D202B31CD2C3,12.5,-1141,-99,64
1462224223239,null,0,D202B31CD2C3,12.5,-1136,-84,78
1462224223298,null,0,D202B31CD2C3,12.5,-1135,-83,91
1462224223371,null,0,D202B31CD2C3,12.5,-1158,-96,98
1462224223470,null,0,D202B31CD2C3,12.5,-1152,-76,103
1462224223518,null,0,D202B31CD2C3,12.5,-1143,-66,112
1462224223616,null,0,D202B31CD2C3,12.5,-1149,-52,112
1462224223713,null,0,D202B31CD2C3,12.5,-1154,-56,126
1462224223764,null,0,D202B31CD2C3,12.5,-1148,-46,113
1462224223859,null,0,D202B31CD2C3,12.5,-1148,-36,127
1462224223908,null,0,D202B31CD2C3,12.5,-1154,-2,129
1462224224006,null,0,D202B31CD2C3,12.5,-1168,2,125
1462224224103,null,0,D202B31CD2C3,12.5,-1146,7,133
1462224224154,null,0,D202B31CD2C3,12.5,-1157,13,130
1462224224261,null,0,D202B31CD2C3,12.5,-1162,31,131
1462224224395,null,0,D202B31CD2C3,12.5,-1158,53,140
1462224224493,null,0,D202B31CD2C3,12.5,-1157,48,136
1462224224542,null,0,D202B31CD2C3,12.5,-1162,55,137
1462224224641,null,0,D202B31CD2C3,12.5,-1163,53,144
1462224224745,null,0,D202B31CD2C3,12.5,-1158,43,134
1462224224795,null,0,D202B31CD2C3,12.5,-1155,60,126
1462224224897,null,0,D202B31CD2C3,12.5,-1156,45,136
1462224224937,null,0,D202B31CD2C3,12.5,-1163,52,146
1462224225041,null,0,D202B31CD2C3,12.5,-1154,65,142
1462224225157,null,0,D202B31CD2C3,12.5,-1166,76,142
1462224225181,null,0,D202B31CD2C3,12.5,-1143,71,120
1462224225282,null,0,D202B31CD2C3,12.5,-1173,46,116
1462224225370,null,0,D202B31CD2C3,12.5,-1161,19,104
1462224225419,null,0,D202B31CD2C3,12.5,-1156,-3,111
1462224225517,null,0,D202B31CD2C3,12.5,-1156,-49,73
1462224225566,null,0,D202B31CD2C3,12.5,-1153,-59,69
1462224225680,null,0,D202B31CD2C3,12.5,-1133,-67,59
1462224225769,null,0,D202B31CD2C3,12.5,-1156,-78,47
1462224225809,null,0,D202B31CD2C3,12.5,-1150,-77,59
1462224225906,null,0,D202B31CD2C3,12.5,-1149,-79,63
1462224226007,null,0,D202B31CD2C3,12.5,-1153,-78,66
1462224226060,null,0,D202B31CD2C3,12.5,-1146,-88,44
1462224226160,null,0,D202B31CD2C3,12.5,-1152,-62,63
1462224226199,null,0,D202B31CD2C3,12.5,-1151,-92,83
1462224226296,null,0,D202B31CD2C3,12.5,-1131,-66,99
1462224226394,null,0,D202B31CD2C3,12.5,-1156,-7,122
1462224226443,null,0,D202B31CD2C3,12.5,-1150,-20,116
1462224226541,null,0,D202B31CD2C3,12.5,-1151,-22,112
1462224226638,null,0,D202B31CD2C3,12.5,-1146,-27,112
1462224226686,null,0,D202B31CD2C3,12.5,-1149,-31,112
1462224226784,null,0,D202B31CD2C3,12.5,-1148,-32,112
1462224226833,null,0,D202B31CD2C3,12.5,-1141,-39,96
1462224226931,null,0,D202B31CD2C3,12.5,-1155,-34,123
1462224227035,null,0,D202B31CD2C3,12.5,-1149,-27,110
1462224227082,null,0,D202B31CD2C3,12.5,-1157,-41,108
1462224227174,null,0,D202B31CD2C3,12.5,-1150,-33,109
1462224227321,null,0,D202B31CD2C3,12.5,-1148,-43,105
1462224227419,null,0,D202B31CD2C3,12.5,-1151,-36,107
1462224227482,null,0,D202B31CD2C3,12.5,-1159,-49,84
1462224227577,null,0,D202B31CD2C3,12.5,-1154,-46,88
1462224227678,null,0,D202B31CD2C3,12.5,-1146,-68,85
1462224227744,null,0,D202B31CD2C3,12.5,-1143,-85,71
1462224227813,null,0,D202B31CD2C3,12.5,-1143,-96,63
1462224227860,null,0,D202B31CD2C3,12.5,-1140,-97,71
1462224227957,null,0,D202B31CD2C3,12.5,-1144,-93,68
1462224228067,null,0,D202B31CD2C3,12.5,-1138,-97,61
1462224228110,null,0,D202B31CD2C3,12.5,-1143,-100,71
1462224228210,null,0,D202B31CD2C3,12.5,-1138,-114,58
1462224228317,null,0,D202B31CD2C3,12.5,-1154,-109,75
1462224228352,null,0,D202B31CD2C3,12.5,-1139,-91,71
1462224228441,null,0,D202B31CD2C3,12.5,-1138,-100,62
1462224228491,null,0,D202B31CD2C3,12.5,-1145,-104,64
1462224228588,null,0,D202B31CD2C3,12.5,-1141,-95,66
1462224228686,null,0,D202B31CD2C3,12.5,-1143,-98,72
1462224228734,null,0,D202B31CD2C3,12.5,-1142,-94,62
1462224228848,null,0,D202B31CD2C3,12.5,-1151,-109,52
1462224228929,null,0,D202B31CD2C3,12.5,-1155,-77,63
1462224228977,null,0,D202B31CD2C3,12.5,-1148,-99,61
1462224229075,null,0,D202B31CD2C3,12.5,-1148,-96,73
1462224229126,null,0,D202B31CD2C3,12.5,-1143,-90,66
1462224229236,null,0,D202B31CD2C3,12.5,-1142,-93,63
1462224229343,null,0,D202B31CD2C3,12.5,-1147,-93,66
1462224229381,null,0,D202B31CD2C3,12.5,-1142,-96,59
1462224229466,null,0,D202B31CD2C3,12.5,-1148,-95,66
1462224229564,null,0,D202B31CD2C3,12.5,-1150,-98,76
1462224229612,null,0,D202B31CD2C3,12.5,-1152,-117,72
1462224229713,null,0,D202B31CD2C3,12.5,-1139,-88,68
1462224229761,null,0,D202B31CD2C3,12.5,-1141,-98,52
1462224229860,null,0,D202B31CD2C3,12.5,-1145,-101,69
1462224229953,null,0,D202B31CD2C3,12.5,-1148,-94,67
1462224230003,null,0,D202B31CD2C3,12.5,-1148,-95,66
1462224230101,null,0,D202B31CD2C3,12.5,-1142,-95,61
1462224230254,null,0,D202B31CD2C3,12.5,-1151,-78,56
1462224230348,null,0,D202B31CD2C3,12.5,-1142,-90,47
1462224230395,null,0,D202B31CD2C3,12.5,-1144,-94,63
1462224230492,null,0,D202B31CD2C3,12.5,-1140,-91,57
1462224230598,null,0,D202B31CD2C3,12.5,-1147,-96,64
1462224230641,null,0,D202B31CD2C3,12.5,-1148,-93,59
1462224230738,null,0,D202B31CD2C3,12.5,-1136,-97,63
1462224230842,null,0,D202B31CD2C3,12.5,-1149,-94,62
1462224230886,null,0,D202B31CD2C3,12.5,-1147,-82,72
1462224230979,null,0,D202B31CD2C3,12.5,-1143,-80,77
1462224231029,null,0,D202B31CD2C3,12.5,-1140,-94,58
1462224231130,null,0,D202B31CD2C3,12.5,-1144,-98,80
1462224231226,null,0,D202B31CD2C3,12.5,-1143,-96,75
1462224231277,null,0,D202B31CD2C3,12.5,-1139,-88,84
1462224231376,null,0,D202B31CD2C3,12.5,-1142,-92,81
1462224231415,null,0,D202B31CD2C3,12.5,-1142,-99,81
1462224231512,null,0,D202B31CD2C3,12.5,-1140,-95,81
1462224231611,null,0,D202B31CD2C3,12.5,-1140,-102,70
1462224231660,null,0,D202B31CD2C3,12.5,-1151,-111,70
1462224231759,null,0,D202B31CD2C3,12.5,-1140,-101,57
1462224231878,null,0,D202B31CD2C3,12.5,-1136,-108,64
1462224231909,null,0,D202B31CD2C3,12.5,-1142,-104,67
1462224232000,null,0,D202B31CD2C3,12.5,-1142,-97,70
1462224232052,null,0,D202B31CD2C3,12.5,-1141,-101,89
1462224232147,null,0,D202B31CD2C3,12.5,-1141,-92,92
1462224232248,null,0,D202B31CD2C3,12.5,-1142,-90,103
1462224232298,null,0,D202B31CD2C3,12.5,-1140,-101,82
1462224232410,null,0,D202B31CD2C3,12.5,-1148,-96,102
1462224232488,null,0,D202B31CD2C3,12.5,-1138,-84,104
1462224232536,null,0,D202B31CD2C3,12.5,-1146,-83,108
1462224232636,null,0,D202B31CD2C3,12.5,-1147,-71,100
1462224232696,null,0,D202B31CD2C3,12.5,-1143,-104,77
1462224232787,null,0,D202B31CD2C3,12.5,-1143,-121,63
1462224232884,null,0,D202B31CD2C3,12.5,-1139,-121,51
1462224232930,null,0,D202B31CD2C3,12.5,-1136,-117,57
1462224233024,null,0,D202B31CD2C3,12.5,-1135,-139,38
1462224233171,null,0,D202B31CD2C3,12.5,-1137,-121,60
1462224233278,null,0,D202B31CD2C3,12.5,-1134,-125,57
1462224233333,null,0,D202B31CD2C3,12.5,-1136,-120,62
1462224233421,null,0,D202B31CD2C3,12.5,-1139,-117,67
1462224233511,null,0,D202B31CD2C3,12.5,-1141,-117,59
1462224233560,null,0,D202B31CD2C3,12.5,-1140,-119,61
1462224233659,null,0,D202B31CD2C3,12.5,-1138,-117,67
